177 9857 136 7687 564
107 8135 465 9233 938
133 4869 895 4039 899
132 7146 697 3945 767
129 4027 425 7370 693
143 0286 846 2532 255
127 3057 798 8802 046
182 8180 833 5717 336
113 0545 944 6708 742
126 4644 237 9586 862
