190 9884 561 9023 205
131 6774 434 8646 802
102 5731 737 5828 696
100 8650 914 8673 137
102 6034 707 0146 137
137 1765 744 1921 719
156 4712 962 8216 239
130 3624 488 2170 366
130 6035 731 1691 922
149 3389 275 6398 452
